code,word,translation
580,stimulus,n. n.刺激（物），促进（因素）
581,roam,v./n. v.随便走，漫游；徜徉；漫谈某事；n.漫步；徘徊
582,provided,conj. conj.倘若，只要，假如
583,comparison,n. n.比较，对比，对照；比喻，比拟
584,publicity,n. n.宣传，宣扬；公众的注意，名声
585,depend,vi. vi.依靠，依赖；信赖，相信；决定于，视……而定
586,composition,n. n.作品；写作，作曲；结构，组成，成分
587,architecture,n. n.建筑学；建筑设计，建筑风格；【计】体系结构
21588,hurdle,n./v. n.障碍；跳栏；v.越过障碍
589,teamwork,n. n.协力合作，团队合作；配合
590,damp,a./n./vt. a.潮湿的；n.潮湿，湿气；vt.使潮湿；减弱，抑制；（使）沮丧
591,staff,n./vt.
592,symbol,n. n.象征；符号
593,apt,a. a.易于……的；适宜的；敏捷的
594,homogeneous,a.同种类的，由相同（或同类型）事物（或人）组成的
595,conserve,vt. vt.保护；保存，储存；节约
596,spasm,n. n.痉挛；抽搐；（活动、情感等的）突发，阵发
597,invisible,a. a.看不见的，无形的
598,devote,vt. vt.将……奉献给；致力（于）
599,illustrate,v. v.（用图等）说明，举例说明，阐明；给……作插图说明
600,terrace,n. n.一层梯田；一排并列的房子；阳台
601,dynamic,a. a.动力的；活跃的，充满活力的，精力充沛的
602,throughout,prep.lad.各处；遍及；在整个……期间
603,smart,a. a.漂亮的，时髦的；高明的
604,criticise,v. v.批评，非难，责备；评论
605,beyond,prep. prep.在……较远的一边；超出，除……之外
606,hinterland,n. n.内地，腹地，内陆
607,fumes,n. n.烟，气，汽
608,positive,a. a.明确的；肯定的；积极的
609,assistant,a./n. a.助理的；副的；n.助理
610,cannon,n. n.加农炮，大炮
611,obligation,n. n.义务，职责，责任
612,hockey,n. n.曲棍球；冰球
613,liberty,n. n.自由，自由权；许可，准许；［常pl.］过于随便，放肆
614,pesticide,n. n.杀虫剂，农药
615,poll,n./v. n.民意测验；政治选举，大选；v.对……进行民意测验；获得……选票
22616,refundable,a. a.可退还的，可归还的，可偿还的
617,homesick,a. a.想家的，思乡的
618,compassionate,a. a.有同情心的，表示怜悯的
619,orientate,vt.
620,insight,n. n.洞察力，深刻的了解；顿悟
621,resist,v. v.抵抗；抗（病等）；耐（热等）
622,glide,vi./n. vi./n.滑行，滑翔
623,casualty,n. n.伤亡（人员），伤亡者；损失的东西；伤亡事故
624,belief,n. n.信仰，信条；相信
625,concentration,n. n.集中；专心，专注；浓缩，浓度
626,tug,v. v.用力拖（或拉）
627,proceed,vi. vi.进行；前进；继续
628,status,n. n.地位；身份；状况
629,document,n./vt. n.公文，文件，证件；vt.用文件（或文献等）证明；记载
630,mattress,n. n.床垫
631,hostile,a. a.敌方的；不友善的；不利的
632,intervene,vi. vi.干涉，干扰；介于其间
633,promote,vt. vt.促进；提升；促销
634,bump,v./n. v.碰，撞；颠簸着前进；n.碰撞；隆起物
635,reunion,n. n.重聚，团聚；（久别后的）聚会，联谊活动
636,digestive,a.消化的；和消化有关的
637,home,[ˈhəumstei］ n. n.在当地居民家居住的时期
638,commit,v. v.把……交托给，提交；犯（错误），干（坏事）
639,practically,ad. ad.几乎，简直；实际上
640,acrobat,n. n.特技演员；杂技演员
641,revenue,n. n.（尤指大宗的）收入；税收
642,nickel,n. n.镍；（美国和加拿大的）五分镍币
643,limp,a. a.软的；无力的
23644,spit,v./n. v.吐唾沫（或痰）；喷出；n.唾液，唾沫
645,irregularity,n. n.不规则，无规律
646,breeze,n. n.微风，和风
647,avenue,n. n.林阴道，大街；方法，途径
648,magnify,vt. vt.放大，扩大
649,hive,n./v. n.蜂房，蜂箱；蜂房内的蜂群；闹市，忙碌之地；v.（使）入蜂箱；群居
650,oxide,n. n.氧化物
651,calf,n. n.牛犊；崽，幼兽
652,foremost,a. a.最好的；最重要的
653,procedure,n. n.程序，手续；过程
654,assemble,v. v.集合；装配
655,plagiarism,n. n.（文章、学说等的）剽窃，抄袭；剽窃物
656,gallop,v./n. v./n.奔驰，飞跑，飞驰
657,pledge,v./n. v.正式承诺；发誓，保证；抵押，典当；n.誓约，保证；抵押
658,effective,a. a.有效的，生效的；给人深刻印象的，显著的
659,appreciate,v. v.赏识，鉴赏；感激；涨价，增值
660,deny,v. v.否认，否定；拒绝
661,union,n. n.协会，工会，同盟；联合，合并
662,responsibility,n.责任，责任心；职责，任务
663,conform,vi. vi.遵守，服从；适应，顺应；相一致，相符合
664,handy,a. a.方便的；手边的；手巧的
665,notify,vt. vt.通知，报告
666,splendid,a. a.壮观的，壮丽的，极好的；堂皇的，豪华的；灿烂的，辉煌的
667,direction,n.方向；趋势，动向；[pl.]用法说明；指导
668,execute,vt. vt.将……处死；实施，执行
669,witness,n./v. n.证据；目击者；v.目击；为……作证
670,elbow,n. n.肘；（衣服的）肘部
671,limited,a. a.有限的
24672,vessel,n. n.〈总称〉船只；容器；血管
673,private,a. a.私人的；私下的；私立的
674,stereo,a./n. a.立体声的；n.立体声（装置）
675,soak,v. v.浸泡
676,stout,a. a.发胖的，肥胖的，强壮的；结实的，牢固的；顽强的，坚毅的
677,greasy,ˈgri:zi］ a. a.多脂的；油滑的
678,boast,n./v. n./v.自夸；夸耀
679,swift,a. a.快的；敏捷的，迅速的
680,ignorance,n. n.无知，愚昧；不知道
681,aesthetic,a. a.美学的；审美的
682,screen,n./vt.
683,absent,a. a.不在场的；心不在焉的
684,scrape,v./n. v./n.刮，擦
685,promotion,n. n.提升，晋级；促进，增进；发起，发扬；宣传，推销
686,recreation,n. n.娱乐，消遣
687,specialise,v. v.专门研究，专攻；专用于，使适应特殊目的
688,magnificent,a. a.壮丽的，宏伟的，华丽的；高尚的
689,spasmodic,a. a.痉挛的；间歇性的
690,fund,n./vt.
691,perceive,vt. vt.感知，察觉；认识到，理解
692,manufacturer,n.制造商，制造厂，生产者
693,specification,n. n.［常pl.］规格，规范；明确说明；（产品等的）说明书
694,schedule,vt./n. vt.安排；列入，收进（清单等）n.时刻表；清单
695,arrangement,n. n.安排；［常pl.］准备工作
696,destruction,n. n.破坏，毁灭，摧毁
697,extinguisher,n.灭火器；灭火者
698,assume,vt. vt.假定，设想；承担（责任），就（职）
699,proportion,n. n.比例；部分；相称
25700,forth,ad. ad.离去，外出；向前；向某处
701,referee,v./n. v.裁判；仲裁，调停；n.裁判（员）；仲裁人，调停人；证明人，介绍人
702,forgo,vt. vt.放弃，抛弃；作罢
703,assistantship,n. n.（给研究生的）半工半读助学金，（大学）研究生助教奖学金
704,conversation,n. n.会话，谈话
705,recommendation,n.推荐，推荐信；劝告，建议
706,graph,græf］ n. n.图，图表，曲线图
707,offset,vt. vt.抵消，补偿，弥补
708,humanity,n. n.人类，人；人性；人道，仁慈；[pl.]人文学科
709,intact,a. a.完整无缺的；完好无损的
710,stripe,n. n.条纹
711,mechanical,a. a.机械的，机械制造的；呆板的；习惯性的；体力的
712,junction,n. n.连接；联结点；交叉路口
713,siesta,n. n.午睡，午休
714,detect,vt. vt.发现，察觉；侦查，探测
715,detour,n./v. n.弯路，便道；v.迂回，绕道
716,staircase,n. n.楼梯
717,arthritis,n. n.关节炎
718,barrier,n. n.栅栏；关卡，检票口；障碍，隔阂；屏障
719,replace,vt. vt.代替；更换；把……放回原处
720,justice,n. n.正义，公正；司法
721,diploma,n. n.毕业文凭（或证书）；资格证书
722,visa,n. n.签证
723,cosmic,a. a.宇宙的
724,extendable,a. a.可延伸的，可展开的，可扩张的
725,abundance,n. n.大量，丰富，充足，充裕
726,supervisor,n. n.监督人，管理人，指导者；主管
727,jumble,n./vt. n.混杂，掺杂；供义卖的旧杂货；vt.混杂，掺杂
26728,equal,vt. vt.装备，配备；使有能力，使有准备
729,permanent,a. a.永久的，持久的
730,embed,vt. vt.把……嵌入（或埋入、插入），扎牢；使深留脑中
731,orientation,n. n.定位；方向，方位；情况介绍；培训，训练
732,deprive,vt. vt.剥夺；使丧失
733,amaze,vt. vt.使惊奇，使惊愕
734,dividend,n. n.红利，股息；回报，效益；被除数
735,preference,n. n.喜爱；偏爱的事物（或人）；优先
736,contract,n.契约，合同/v.缩小；签约
737,uneasy,a. a.心神不安的；担心的
738,automatically,ad. ad.自动地；无意识地
739,female,a./n. a.女（性）的；雌的；n.女子
740,asset,n. n.财产；优点
741,athlete,n. n.运动员；体育家
742,clarity,n. n.清楚
743,swap,v./n. v./n.交换
744,sophisticated,a.
745,bulk,n. n.大量；大批
746,machinery,n. n.〈总称〉机械；机构
748,restrict,vt. vt.限制，约束
749,waist,n. n.腰，腰部
750,calibre,n. n.质量，才干，能力；口径
751,harsh,a.
752,parliament,n. n.议会，国会
753,flight,n. n.航班
754,remind,vt. vt.提醒，使想起；使发生联想
755,aquarium,n. n.养鱼池；玻璃缸；水族馆
27756,cell,n. n.细胞；小房间；电池
757,dweller,n. n.居住者，居民
758,declare,v. v.正式宣布；声明；断言
759,suitcase,n.手提箱；衣箱
760,graduate,n.（尤指大学）毕业生；研究生/v.（使）毕业；获得学位
761,predict,v. v.预言；预告
762,headquarters,n. n.总部，总公司；大本营；司令部
763,coverage,n. n.新闻报道；覆盖范围
764,enforce,vt. vt.实施，执行；强制，迫使
765,specialty,n. n.特产；特长
766,intrinsic,a. a.固有的，内在的；本质的
767,medical,a. a.医学的，医疗的；内科的
768,stick,v. v.刺，戳；黏贴，黏住；卡住，陷住
769,realistic,a.现实（主义）的，实际的；恰如其分的；逼真的
770,indifferent,a. a.冷漠的，不关心的
771,retailer,n. n.零售商人；复述者，传播者
772,turnover,n. n.营业额；人事变动率；货物周转率
773,brand,n./vt. n.商标；品牌；vt.铭刻，打烙印于；丑化
774,accompany,vt. vt.陪伴；伴随，与……同时发生；伴奏
775,cheat,v./n. v.欺骗；作弊；n.欺骗；骗子
776,mention,n./v. n./v.提及，说起
777,level,n./a./v.
778,lateral,a. a.侧面的，旁边的
779,dense,a. a.密集的；浓厚的
780,flash,v./n. v.闪光，闪耀；n.闪烁；闪光灯
781,snack,n. n.快餐，小吃；点心
782,marvellous,n. n.令人惊奇的；奇特的，非凡的；奇迹般的，不可思议的；绝妙的
783,export,v.出口；输出，传播；n.出口；输出；出口商品
28784,tribute,n. n.贡品；颂词，称赞；（表示敬意的）礼物
785,sanitary,a./n. a.清洁的；保健的，卫生的；n.（有卫生设备的）公共厕所
786,submit,v. v.屈从；提交
787,archive,n./vt. n.档案；档案室；vt.存档
788,anecdotal,a. a.轶话的，轶闻趣事的
789,shorthand,n. n.速记法；速记
790,exceptional,a. a.例外的；异常的
791,rude,a. a.粗鲁的；粗糙的
792,resume,v. v.（中断后）重新开始，继续恢复
793,book,[ˈbukrest］ n. n.阅书架
794,primitive,a./n. a.原始的，上古的；简单的，粗糙的；n.原始人；原始事物
795,craft,n. n.工艺，手艺；船；航空器
796,hire,v./n. v./n.租用；雇用
797,goggles,n. n.护目镜；风镜；游泳镜
798,thereby,ad. ad.因此，从而
799,stake,n./vt. n.桩；火刑柱；利害关系；股份；赌金；vt.以……打赌；拿……冒险
800,barge,n./v. n.驳船；v.猛撞；闯
801,aerobics,n. n.有氧运动
802,shrub,n. n.灌木
803,slat,n./vt. n.板条，狭板；vt.用板条制作
804,legal,a. a.法律的；合法的
805,cinematography,n.电影摄影术
806,contribute,v.捐赠，捐助；起作用，影响
807,imagination,n. n.想象（力）；想象出来的事物
808,bronchitis,n. n.【医】支气管炎
809,exacerbate,vt. vt.恶化，加剧
810,intrusion,n. n.闯入；打搅；侵扰
811,cancel,v. v.取消，废除；抵消，对消；删去，划掉
29812,cork,n./vt. n.软木塞；vt.用软木塞塞住
813,data,n. n.数据；资料
814,buffalo,n. n.水牛；（北美）野牛
815,insufficient,a. a.不足的，不够的
816,grocery,n. n.杂货店；食品，杂货
817,humid,a. a.湿的，潮湿的，湿润的，多潮气的
818,relation,n. n.关系，联系；亲属，亲戚
819,confuse,vt. vt.使混乱，混淆；使迷惑，使糊涂
820,correspondence,n.通信，信件；符合，一致；对应
821,allocation,n. n.配给，分配，安置；配给量
822,entertainment,n.招待，款待；娱乐（业）；供消遣的事物
823,conquer,vt. vt.征服，战胜，占领；克服，破除（坏习惯等）
824,decoration,n. n.装饰，装潢；装饰品
825,reward,n./vt. n.奖赏；报酬；vt.酬谢；奖励
826,larva,n. n.［pl.larvae］幼虫，幼体
827,semester,n. n.学期
828,offspring,n. n.子女，后代；产物
829,occasional,a. a.偶尔的，间或发生的
830,crater,n. n.火山口；坑
831,ensue,vi. vi.继而发生；接着发生
832,instruct,vt. vt.教导；指示，命令
833,declaration,n. n.宣布；宣言，声明（书）
834,flexibility,n. n.柔韧，有弹性；柔顺，温顺；灵活性；适应性
835,native,a./n. a.当地（人）的；n.本地人，本国人
836,significant,a. a.有意义的；重大的，重要的
837,loyalty,n. n.忠诚，忠心
838,conditioner,n. n.护发素，护发剂；调节物；调节器，调节装置
839,reduce,v. v.减少，缩小；简化
840,controversy,n.争论，辩论，论战
841,service,n./vt.
842,dwell,vi. vi.居住，栖身
843,sensation,n.
844,scrap,n./vt. n.碎屑；vt.废弃；抛弃
845,anxious,a. a.渴望的；忧虑的
846,recipient,n. n.接受者
847,identical,a. a.完全相同的，同一的
848,clay,n. n.泥土，黏土
849,rival,n./a./vt.
850,tropospheric,a. a.对流层的
851,attraction,n. n.爱慕，吸引；吸引力；具有吸引力的事（或人）
852,earthwork,n. n.土方（工程）
853,surround,vt. vt.围绕；包围
854,impression,n. n.印象，感想；印记，压痕
855,horrify,vt. vt.使恐惧，使惊骇；使震惊；使感到厌恶
856,introduction,n. n.介绍；传入，引进；导言，绪论
857,compact,a./vt. a.紧密的，结实的；简明的；紧凑的；vt.使紧凑，压缩
858,enquire,v. v.打听，询问；查问，调查
859,onwards,ad. ad.向前地，前进地
860,memorandum,n.备忘录，摘要
861,rectangular,a.长方形的，矩形的
862,kidney,n. n.肾，肾脏
863,standpoint,n. n.立场；观点
864,curative,a. a.有疗效的；医疗的
865,predominantly,ad. ad.主要地；重要地；显著地
866,clutch,n./v. n.离合器；［常pl.］控制；v.企图抓；抓紧
867,combine,v. v.联合，结合
